college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
逢甲大學,國際企業管理全英語學士學位學程,國文,--,--,英文,均標,3,數學B,--,--,社會,--,--,國英數B社,--,5,*1.00,*2.00,*1.50,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學科能力測驗成績三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有助審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
中國文化大學,國際貿易學系,國文,--,--,英文,底標,3,社會,--,--,,,,,,,*1.00,*1.25,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分,1
中國文化大學,國際企業管理學系,國文,底標,--,英文,--,--,社會,--,3,,,,,,,*2.00,*1.50,*2.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測英文級分,1
中國文化大學,全球商務學士學位學程,國文,--,--,英文,後標,3,數學A,底標,--,數學B,底標,--,社會,--,--,*1.00,*2.00,--,--,*1.00,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測國英社級分總和四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(G、H、L、M、N) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分,1
靜宜大學,國際企業學系,國文,--,3,英文,底標,--,,,,,,,,,,*1.00,*1.50,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國文級分二、學測英文級分三、面試四、審查資料,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
輔仁大學,金融與國際企業學系,國文,--,--,英文,均標,5,數學B,--,--,國數B,--,3,,,,*1.00,*2.00,*2.00,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、多元表現(F、J、L、M、N) ,一、學測國文、英文、數學B之級分總和,1
國立中山大學,國際經營管理全英語學士學位學程,英文,均標,8,數學B,均標,3,社會,均標,--,,,,,,,*1.50,*1.25,--,,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(H、J、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測社會級分,1
國立臺中教育大學,國際企業學系,國文,均標,--,英文,均標,6,數學B,--,10,社會,--,--,國英數B,--,3,*1.00,*1.25,*1.00,*1.00,--,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分,1
國立東華大學,國際企業學系,國文,--,3.0,英文,均標,6.0,數學B,均標,4.0,,,,,,,*1.00,*2.00,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、面試四、學測國英數B級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分,1
國立屏東大學,國際經營與貿易學系,國文,--,--,英文,底標,4,數學B,--,--,社會,--,--,,,,*1.00,*1.50,*1.50,*1.00,,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測數學B級分四、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
元智大學,管理學院學士班(主修：國際企業),國文,均標,3,英文,--,3,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數B級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和,1
義守大學,國際商務學系,國文,--,--,英文,後標,3,,,,,,,,,,*1.50,*2.00,,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、審查資料二、面試三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
義守大學,國際企業經營學系(國際學院),英文,均標,3.5,,,,,,,,,,,,,*1.00,,,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、學測英文級分二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測英文級分,1
實踐大學,國際經營與貿易學系(臺北校區),國文,--,5,英文,底標,3,社會,--,--,,,,,,,*1.00,*1.00,*1.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、H、I、L、N)、學習歷程自述(Q)、其他(R.有助審查之相關資料) ,一、學測國文、英文、社會之級分總和　二、學測國文級分,1
國立暨南國際大學,國際企業學系,英文,--,10.0,數學B,均標,3.0,,,,,,,,,,*2.00,*1.50,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學B之級分總和,1
真理大學,國際企業與貿易學系,國文,底標,3.0,英文,--,3.0,社會,--,3.0,,,,,,,*2.00,*2.00,*1.50,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、審查資料二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
開南大學,國際企業學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測社會級分,1
