college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
中國文化大學,應用數學系,國文,--,3.0,英文,--,3.0,數學A,底標,4.0,,,,,,,*1.00,*1.50,*2.00,,,45%,審查資料,--,45%,面試,--,25%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測國文級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分,1
輔仁大學,數學系資訊數學組,英文,--,--,數學A,均標,3,自然,--,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測數學A級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N) ,一、學測英文、數學A、自然之級分總和,1
輔仁大學,數學系應用數學組,英文,--,--,數學A,均標,3,自然,--,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測數學A級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N) ,一、學測英文、數學A、自然之級分總和,1
國立高雄師範大學,數學系數學組,英文,後標,--,數學A,均標,3,自然,後標,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、M、N)、學習歷程自述(O、P、Q)、其他(R.有利於審查之高中資料) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分,1
國立高雄師範大學,數學系應用數學組,英文,後標,--,數學A,均標,3,自然,後標,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、M、N)、學習歷程自述(O、P、Q)、其他(R.有利於審查之高中資料) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分,1
國立彰化師範大學,數學系,國文,--,--,英文,--,8,數學A,前標,3,自然,--,--,國英數A自,--,10,*1.00,*1.50,*2.00,*1.50,--,40%,審查資料,--,40%,數學筆試,--,35%,,,,,,,,,,一、數學筆試二、學測數學A級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分,1
國立中山大學,應用數學系,國文,--,--,英文,均標,--,數學A,均標,3,自然,均標,--,國英數A自,--,5,*1.00,*1.00,*2.00,*1.00,--,50%,審查資料,--,50%,團體面試,--,10%,,,,,,,,,,一、學測數學A級分二、學科能力測驗成績三、學測國英數A自級分總和四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、K、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分,1
國立中山大學,應用數學系英語組,國文,--,--,英文,均標,5,數學A,均標,3,自然,均標,--,國英數A自,--,7,*1.00,*2.00,*2.00,*1.00,--,50%,審查資料,--,50%,團體面試,--,10%,,,,,,,,,,一、學測數學A級分二、學科能力測驗成績三、學測國英數A自級分總和四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、K、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分,1
國立臺南大學,應用數學系,英文,--,--,數學A,均標,3,自然,--,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學A級分二、指定項目甄試成績三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分,1
國立東華大學,應用數學系數學科學組,國文,--,--,英文,--,--,數學A,均標,3,,,,,,,*1.00,*1.00,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測數學A級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分,1
臺北市立大學,數學系,英文,--,--,數學A,均標,4,自然,均標,3,,,,,,,*1.50,*2.00,*1.50,,,50%,審查資料,60分,50%,面試,60分,30%,,,,,,,,,,一、面試二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和,1
國立屏東大學,應用數學系,數學A,均標,3.0,自然,後標,5.0,,,,,,,,,,*2.00,*1.00,,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測數學A級分二、面試三、審查資料四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測數學A、自然之級分總和　二、學測數學A級分,1
國立臺東大學,應用數學系,英文,--,--,數學A,後標,3,自然,--,--,,,,,,,*1.00,*2.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測數學A級分二、面試三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和,1
國立中正大學,數學系,英文,均標,10.0,數學A,--,3.0,自然,--,8.0,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,筆試,--,30%,,,,,,,,,,一、筆試二、審查資料三、學測英數A自級分總和四、學測數學A級分,項目：修課紀錄(A)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和,1
國立嘉義大學,應用數學系,國文,--,--,英文,--,10,數學A,均標,3,自然,--,8,,,,*1.00,*1.50,*2.00,*1.50,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測數學A級分三、審查資料四、學測英文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分,1
國立高雄大學,應用數學系,國文,--,--,數學A,均標,3,自然,--,--,國英數A自,--,8,,,,*1.00,*2.00,*1.00,--,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、學測數學A級分二、面試三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分,1
