college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立臺灣師範大學,人類發展與家庭學系家庭生活教育組,國文,均標,--,英文,均標,3,數學B,--,4,社會,--,--,國英數B社,--,5,*1.25,*1.50,*1.50,*1.00,--,45%,審查資料,--,45%,,,,,,,,,,,,,一、指定項目甄試成績二、學科能力測驗成績三、學測國英數B社級分總和四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
國立臺灣師範大學,人類發展與家庭學系幼兒發展與教育組,國文,均標,--,英文,均標,3,數學B,--,4,社會,--,--,國英數B社,--,5,*1.25,*1.25,*1.25,*1.00,--,45%,審查資料,--,45%,,,,,,,,,,,,,一、指定項目甄試成績二、學科能力測驗成績三、學測國英數B社級分總和四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
中國文化大學,生活應用科學系,國文,--,--,社會,底標,3,,,,,,,,,,*1.50,*2.00,,,,25%,審查資料,--,25%,面試,--,40%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分,1
輔仁大學,兒童與家庭學系,國文,--,3.0,英文,均標,3.0,數學B,--,3.0,,,,,,,*1.50,*1.50,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和,1
實踐大學,家庭研究與兒童發展學系(臺北校區),國文,--,3,英文,--,5,社會,底標,--,,,,,,,*1.50,*1.50,*1.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分,項目：修課紀錄(A)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分,1
慈濟大學,兒童發展與家庭教育學系,國文,底標,3,英文,--,--,社會,--,--,,,,,,,*1.50,*1.50,*2.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
