college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立政治大學,風險管理與保險學系,國文,前標,3,英文,前標,3,數學A,前標,3,社會,--,--,國英數A社,--,4,*1.00,*1.50,*1.50,*1.00,--,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測數學A級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A、社會之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分,1
淡江大學,風險管理與保險學系,國文,--,3,英文,--,3,數學B,後標,3,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
逢甲大學,風險管理與保險學系,國文,--,--,英文,後標,--,數學B,--,--,社會,--,--,國英數B社,--,3,*2.00,*2.00,*2.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、審查資料二、學測英文級分三、學測數學B級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分,1
實踐大學,風險管理與保險學系(臺北校區),國文,--,7.0,英文,--,3.0,社會,底標,5.0,,,,,,,*1.50,*1.50,*1.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、J、L、N)、學習歷程自述(P) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
