college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立暨南國際大學,財務金融學系,英文,--,6.0,數學B,均標,3.0,,,,,,,,,,*1.50,*1.50,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測數學B級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學B之級分總和,1
南華大學,財務金融學系,國文,底標,3,數學B,--,--,,,,,,,,,,*2.00,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、I、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B之級分總和,1
真理大學,財務金融學系,國文,底標,3.0,英文,--,3.0,社會,--,3.0,,,,,,,*2.00,*1.50,*2.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
國立臺北大學,金融與合作經營學系,國文,均標,--,英文,均標,6,數學A,均標,3,社會,--,--,,,,*1.00,*2.00,*2.00,*1.00,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、面試二、學測國英數A社級分總和三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.外語能力學習歷程心得、S.資訊能力學習歷程心得、T.作品創作過程描述反思) ,一、學測國文、英文、數學A、社會之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分,1
國立嘉義大學,財務金融學系,國文,--,10.0,英文,--,5.0,數學B,均標,3.0,,,,,,,*1.50,*1.50,*2.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學B級分二、學測英文級分三、指定項目甄試成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分,1
國立高雄大學,金融管理學系,國文,均標,--,英文,均標,3,數學B,均標,3,社會,均標,--,,,,*1.00,*1.50,*1.50,*1.00,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
中信金融管理學院,財務金融學系,國文,--,3,數學A,均標,--,數學B,均標,--,,,,,,,*1.00,--,--,,,50%,審查資料,50分,50%,,,,,,,,,,,,,一、學測國文級分二、指定項目甄試成績,項目：修課紀錄(A)、多元表現(G、H、J、M、N)、學習歷程自述(P、Q) ,一、學測國文之級分總和,1
中信金融管理學院,金融管理學院學士班,國文,均標,3.0,,,,,,,,,,,,,*1.00,,,,,50%,審查資料,50分,50%,,,,,,,,,,,,,一、學測國文級分二、指定項目甄試成績,項目：修課紀錄(A)、多元表現(G、H、J、M、N)、學習歷程自述(P、Q) ,一、學測國文級分,1
佛光大學,應用經濟學系(財務金融組),國文,--,5.0,社會,底標,3.0,,,,,,,,,,*1.00,*1.00,,,,5%,審查資料,--,5%,面試,--,45%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和,1
國立聯合大學,財務金融學系,國文,--,--,英文,均標,8,數學B,--,5,國英數B社,--,3,,,,*1.00,*1.50,*1.50,--,,40%,審查資料,--,40%,面試,60分,30%,,,,,,,,,,一、面試二、審查資料三、學測國英數B社級分總和四、學測英文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.自傳、S.其他參考選繳資料) ,一、學測國文、英文、數學B、社會之級分總和,1
