college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立臺灣海洋大學,輪機工程學系,國文,--,--,英文,均標,3,數學A,均標,4,自然,均標,6,,,,*1.50,*1.50,*1.50,*1.50,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和,1
國立臺灣海洋大學,機械與機電工程學系,國文,--,--,英文,--,3,數學A,均標,5.5,自然,均標,6,數A自,--,4.5,*1.00,*1.50,*1.50,*1.50,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測國英數A自級分總和四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和,1
國立彰化師範大學,機電工程學系,國文,均標,--,英文,均標,--,數學A,均標,3,自然,均標,--,國英數A自,--,6,*1.00,*2.00,*2.00,*2.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測數學A級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分,1
國立中山大學,機械與機電工程學系,國文,均標,--,英文,均標,--,數學A,均標,3,自然,均標,5,國英數A自,--,8,*1.00,*1.50,*2.00,*1.50,--,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、審查資料二、面試三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(C、D)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.自傳) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測數學A級分　四、學測自然級分,1
國立中山大學,機械與機電工程學系全英語組,國文,均標,--,英文,前標,--,數學A,均標,3,自然,均標,5,國英數A自,--,8,*1.00,*2.00,*2.00,*1.50,--,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、審查資料二、面試三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(C、D)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.自傳) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測數學A級分　四、學測自然級分,1
長庚大學,機械工程學系,英文,均標,6.0,數學A,均標,4.0,自然,--,4.0,國英數A自,--,3.0,,,,*1.00,*1.50,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和,1
元智大學,機械工程學系,國文,--,--,數學A,後標,--,自然,--,--,國數A自,--,3,,,,*1.00,*2.00,*1.50,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測數學A級分三、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、L、M、N)、學習歷程自述(O、P) ,一、學測國文、數學A、自然之級分總和,1
中華大學,機械工程學系智慧自動化組,數學A,底標,4.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、學測數學A級分二、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、I、N)、學習歷程自述(P、Q) ,一、學測數學A級分,1
中華大學,機械工程學系智慧機械組,數學A,底標,4.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、學測數學A級分二、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、I、N)、學習歷程自述(P、Q) ,一、學測數學A級分,1
中華大學,機械工程學系航空技術組,數學A,底標,3.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、學測數學A級分二、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、I、N)、學習歷程自述(P、Q) ,一、學測數學A級分,1
義守大學,機械與自動化工程學系,國文,--,--,英文,--,--,數學A,後標,3,,,,,,,*1.00,*1.00,*2.00,,,25%,審查資料,--,25%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測國文級分　四、學測英文級分,1
國立嘉義大學,生物機電工程學系,英文,均標,5.0,數學A,--,8.0,自然,均標,3.0,,,,,,,*1.00,*1.00,*1.50,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測自然級分三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、G、J、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分　四、學測英文級分,1
國立嘉義大學,機械與能源工程學系,國文,--,--,英文,均標,--,數學A,均標,--,自然,均標,--,國英數A自,--,3,*1.00,*1.00,*2.00,*2.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分,1
國立宜蘭大學,機械與機電工程學系,國文,--,7,英文,--,--,數學A,--,--,自然,後標,5,國英數A,--,3,*1.00,*1.00,*1.00,*1.50,--,30%,審查資料,--,30%,口試,--,30%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、口試,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、H、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和,1
國立宜蘭大學,生物機電工程學系,國文,--,--,英文,--,--,數學A,後標,3,自然,--,--,英數A自,--,5,*1.00,*1.00,*1.00,*1.00,--,30%,審查資料,--,30%,口試,--,40%,,,,,,,,,,一、口試二、學科能力測驗成績三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、H、K、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和,1
國立聯合大學,機械工程學系,國文,--,6,英文,--,--,數學A,後標,3,,,,,,,*1.50,*1.00,*2.00,,,30%,審查資料,--,30%,面試,60分,35%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測國文級分四、指定項目甄試成績,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A之級分總和,1
