college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
中國文化大學,廣告學系,國文,後標,6.0,英文,後標,6.0,社會,--,3.0,,,,,,,*2.00,*2.00,*1.50,,,45%,審查資料,--,45%,面試,--,25%,,,,,,,,,,一、學測國文級分二、學測英文級分三、審查資料四、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
輔仁大學,廣告傳播學系,國文,均標,3,英文,均標,3,數學B,均標,3,社會,--,--,,,,*1.50,*1.50,*1.50,*1.00,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測國英數B社級分總和三、學測英文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分,1
世新大學,公共關係暨廣告學系,國文,後標,4,英文,後標,3,社會,--,--,,,,,,,*1.00,*1.00,*1.00,,,35%,審查資料,--,35%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之項目) ,一、學測國文、英文、社會之級分總和,1
