college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立臺灣藝術大學,古蹟藝術修護學系,國文,後標,--,英文,底標,--,社會,均標,--,,,,,,,*1.50,*1.00,*2.00,,,25%,審查資料,--,25%,口試,--,30%,,,,,,,,,,素描,項目：修課紀錄(A)、多元表現(F、H、J、M、N)、學習歷程自述(O、P、Q)、其他(R.作品集) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
國立臺灣藝術大學,工藝設計學系,國文,均標,3,英文,均標,3,社會,均標,3,英聽,B級,--,,,,*1.00,*1.00,*1.00,--,,20%,審查資料,--,20%,面試,--,15%,造型設計,--,15%,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立臺灣藝術大學,亞太建築空間與文物保存學士學位學程,國文,底標,--,英文,底標,--,,,,,,,,,,*2.00,*1.50,,,,25%,審查資料,--,25%,口試,--,35%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.作品集) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分,1
