college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
靜宜大學,法律學系,國文,後標,5,英文,後標,3,社會,--,--,,,,,,,--,*1.50,*1.50,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、審查資料二、學測英文級分三、學測社會級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
輔仁大學,法律學系,國文,均標,--,英文,前標,3,社會,--,--,國英社,--,4,,,,*1.00,*2.00,*1.50,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立東華大學,法律學系,國文,均標,10,英文,--,--,社會,均標,15,國英社,--,5,,,,*1.25,*1.00,*1.50,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測英文級分三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分,1
國立中正大學,法律學系法學組,國文,前標,8.0,英文,前標,8.0,數學B,均標,10.0,社會,前標,10.0,國英數B社,--,3.0,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英數B社級分總和二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
國立中正大學,法律學系法制組,國文,前標,8.0,英文,前標,8.0,數學B,均標,10.0,社會,前標,10.0,國英數B社,--,3.0,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英數B社級分總和二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
世新大學,法律學系,國文,後標,3,英文,--,--,社會,--,--,,,,,,,*1.50,*1.00,*1.50,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
玄奘大學,法律學系,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、審查資料二、面試三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、L、N)、學習歷程自述(Q) ,一、學測國文級分,1
真理大學,法律學系,國文,底標,3,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測國文級分三、學科能力測驗成績四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
國立臺北大學,法律學系法學組,國文,前標,2.5,英文,前標,3,數學B,均標,3.5,社會,頂標,--,國英數B社,--,4,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,60分,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.錄取你的理由三百字內) ,一、學測國文、英文、數學B、社會之級分總和,1
國立臺北大學,法律學系司法組,國文,前標,2.5,英文,前標,3,數學B,均標,3.5,社會,頂標,--,國英數B社,--,4,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,60分,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.錄取你的理由三百字內) ,一、學測國文、英文、數學B、社會之級分總和,1
國立臺北大學,法律學系財經法組,國文,前標,2.5,英文,前標,3,數學B,均標,3.5,社會,頂標,--,國英數B社,--,4,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,60分,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.錄取你的理由三百字內) ,一、學測國文、英文、數學B、社會之級分總和,1
國立高雄大學,法律學系,國文,均標,--,英文,均標,--,社會,均標,--,國英社,--,3,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測社會級分四、面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、I、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立高雄大學,政治法律學系,國文,均標,3.5,英文,均標,3.0,社會,均標,3.5,國英社,--,4.0,,,,*1.25,*1.50,*1.25,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國英社級分總和二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
開南大學,法律學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(P、Q) ,一、學測社會級分,1
