college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立臺北教育大學,語文與創作學系文學創作組,國文,前標,3,英文,均標,5,社會,均標,--,國英社,--,6,,,,*2.00,*2.00,*1.00,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國文級分二、學測英文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
國立臺南大學,國語文學系,國文,均標,3,英文,--,--,社會,均標,--,國英社,--,5,,,,*2.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,75分,30%,,,,,,,,,,一、審查資料二、面試三、學科能力測驗成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立東華大學,華文文學系,國文,均標,3,英文,--,--,社會,--,--,,,,,,,*2.00,*1.00,*1.00,,,40%,審查資料,60分,40%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測英文級分,1
國立東華大學,中國語文學系,國文,均標,3,英文,--,--,社會,均標,3,,,,,,,*2.00,*1.00,*1.00,,,30%,審查資料,--,30%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
臺北市立大學,中國語文學系,國文,均標,3,英文,底標,--,社會,均標,--,,,,,,,*2.00,--,*1.00,,,40%,審查資料,--,40%,口語表達,--,25%,語文測驗,--,10%,,,,,,,一、口語表達二、學測國文級分三、語文測驗四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分,1
國立屏東大學,中國語文學系,國文,均標,--,英文,--,--,社會,--,--,國英社,--,3,,,,*1.50,*1.25,*1.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國文級分二、學測社會級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分,1
國立臺東大學,華語文學系,國文,均標,3,英文,--,4,社會,--,--,,,,,,,*2.00,*1.50,*1.00,,,30%,審查資料,--,30%,面試,--,20%,作文,70分,20%,,,,,,,一、學測國文級分二、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
元智大學,中國語文學系,國文,--,3,英文,--,--,社會,後標,5,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,筆試：語文能力測驗,--,25%,,,,,,,,,,一、學測國文級分二、學測國英社級分總和三、筆試：語文能力測驗四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立中正大學,中國文學系,國文,均標,3.0,英文,均標,8.0,社會,--,8.0,,,,,,,*1.25,*1.00,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英社級分總和二、學測國文級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
世新大學,中國文學系,國文,均標,3,社會,後標,--,,,,,,,,,,*2.00,*1.00,,,,40%,審查資料,--,40%,面試,60分,25%,,,,,,,,,,一、學測國文級分二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和,1
國立暨南國際大學,中國語文學系,國文,前標,3.0,社會,均標,6.0,,,,,,,,,,*2.00,*1.00,,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.校刊或刊物編輯證明) ,一、學測國文、社會之級分總和,1
南華大學,文學系,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、I、K、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文級分,1
國立臺北大學,中國文學系,國文,前標,3.0,英文,均標,8.0,社會,均標,10.0,,,,,,,*2.00,*1.50,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
國立嘉義大學,中國文學系,國文,均標,3,英文,底標,--,社會,底標,9,,,,,,,*2.00,--,*1.50,,,20%,審查資料,--,20%,,,,,,,,,,,,,一、學測國文級分二、學測社會級分三、指定項目甄試成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、I、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
佛光大學,中國文學與應用學系,國文,底標,3,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、N)、學習歷程自述(P)、其他(R.得獎作品、S.自學作品、T.日常習作) ,一、學測國文、社會之級分總和,1
明道大學,中華文化與傳播學系,國文,底標,3.0,,,,,,,,,,,,,*2.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、J、K、M、N)、學習歷程自述(P) ,一、學測國文級分,1
國立金門大學,華語文學系,國文,--,3,英文,後標,--,社會,--,4,,,,,,,*2.00,*1.00,*1.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
