,學校,系組,chinese_list,math_list,science_list,social_list,art_list,tech_list,all_list,health_list,total_list,paper_report_list,doing_work_list,science_work_list,social_work_list,a,b,c,d,e,f,g,h,x,y,z
44,實踐大學,食品營養與保健生技學系(臺北校區),False,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
45,亞洲大學,食品營養與保健生技學系保健化妝品組,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
46,亞洲大學,食品營養與保健生技學系食品營養組,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
47,靜宜大學,食品營養學系食品與生物技術組,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,靜宜大學,食品營養學系食品與生物技術組,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,靜宜大學,食品營養學系營養與保健組,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,靜宜大學,食品營養學系營養與保健組,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,高雄醫學大學,香粧品學系,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
52,臺北醫學大學,高齡健康管理學系,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
53,東海大學,高齡健康與運動科學學士學位學程,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54,開南大學,健康產業管理學系,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,亞洲大學,健康產業管理學系健康產業管理組,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,亞洲大學,健康產業管理學系醫療機構管理組,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,義守大學,健康管理學系,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
58,中山醫學大學,視光學系,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,亞洲大學,視光學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,國立體育大學,運動保健學系,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
61,臺北市立大學,運動健康科學系,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
62,國立臺灣體育運動大學,運動健康科學學系,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,大葉大學,運動健康管理學系,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,高雄醫學大學,運動醫學系,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
65,中國醫藥大學,運動醫學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,中山醫學大學,語言治療與聽力學系語言治療組,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
67,中山醫學大學,語言治療與聽力學系聽力組,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
68,臺北市立大學,衛生福利學系,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
69,輔仁大學,營養科學系,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
70,國立臺灣師範大學,營養科學學士學位學程,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
71,中國醫藥大學,營養學系,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,中山醫學大學,營養學系,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,義守大學,營養學系食品營養組,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
74,義守大學,營養學系臨床營養組,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
75,長榮大學,環境與食品安全檢驗學士學位學程食品檢驗組,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
76,長榮大學,環境與食品安全檢驗學士學位學程環境檢驗組,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
77,國立臺灣大學,職能治療學系,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
78,國立成功大學,職能治療學系,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
79,高雄醫學大學,職能治療學系,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
80,輔仁大學,職能治療學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,中山醫學大學,職能治療學系,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
82,長庚大學,職能治療學系,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
83,義守大學,職能治療學系,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
84,亞洲大學,職能治療學系,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
85,長榮大學,職業安全與衛生學系職場健康促進管理組,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
86,長榮大學,職業安全與衛生學系職業衛生組,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
87,中山醫學大學,職業安全衛生學系,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,高雄醫學大學,醫務管理暨醫療資訊學系,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
89,長庚大學,醫務管理學系,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,義守大學,醫務管理學系,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
91,臺北醫學大學,醫務管理學系,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
92,長榮大學,醫務管理學系長照機構管理組,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
93,長榮大學,醫務管理學系健康大數據組,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,長榮大學,醫務管理學系醫療機構管理組,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95,大葉大學,醫學工程學系,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,大葉大學,醫學工程學系(智慧醫療組),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,國立陽明交通大學,醫學生物技術暨檢驗學系,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
98,長庚大學,醫學生物技術暨檢驗學系,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
99,國立臺灣大學,醫學系,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
100,國立成功大學,醫學系,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
101,高雄醫學大學,醫學系,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
102,中國醫藥大學,醫學系,True,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
103,輔仁大學,醫學系,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
104,中山醫學大學,醫學系,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
105,長庚大學,醫學系,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
106,慈濟大學,醫學系,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,臺北醫學大學,醫學系,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
108,馬偕醫學院,醫學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
109,國立陽明交通大學,醫學系醫師科學家組,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
110,國立陽明交通大學,醫學系醫師組,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
111,長榮大學,醫學社會暨健康照護學士學位學程長照社工組,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
112,長榮大學,醫學社會暨健康照護學士學位學程高齡照護組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,輔仁大學,醫學資訊與創新應用學士學位學程,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
114,高雄醫學大學,醫學影像暨放射科學系,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,中山醫學大學,醫學影像暨放射科學系,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,長庚大學,醫學影像暨放射科學系,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
117,義守大學,醫學影像暨放射科學系,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
118,國立成功大學,醫學檢驗生物技術學系,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,高雄醫學大學,醫學檢驗生物技術學系,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
120,中國醫藥大學,醫學檢驗生物技術學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,慈濟大學,醫學檢驗生物技術學系,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122,義守大學,醫學檢驗技術學系,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
123,國立臺灣大學,醫學檢驗暨生物技術學系,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,中山醫學大學,醫學檢驗暨生物技術學系,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,臺北醫學大學,醫學檢驗暨生物技術學系,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
126,亞洲大學,醫學檢驗暨生物技術學系醫事檢驗組,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
127,中山醫學大學,醫療產業科技管理學系,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,銘傳大學,醫療資訊與管理學系健康產業管理組（桃園校區）,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
129,銘傳大學,醫療資訊與管理學系醫療資訊組（桃園校區）,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
130,國立臺灣大學,獸醫學系,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
131,國立中興大學,獸醫學系,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
132,國立嘉義大學,獸醫學系,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
133,中國醫藥大學,藥用化妝品學系,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,大葉大學,藥用植物與保健學系(中藥保健組),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,大葉大學,藥用植物與保健學系(藥粧經絡組),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,國立臺灣大學,藥學系,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,高雄醫學大學,藥學系,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
138,中國醫藥大學,藥學系,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
139,國立陽明交通大學,藥學系,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
140,臺北醫學大學,藥學系臨床藥學組,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
141,臺北醫學大學,藥學系藥學組,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,國立臺灣大學,護理學系,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
143,國立成功大學,護理學系,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
144,高雄醫學大學,護理學系,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
145,中國醫藥大學,護理學系,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,國立陽明交通大學,護理學系,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,輔仁大學,護理學系,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,中山醫學大學,護理學系,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,長庚大學,護理學系,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
150,義守大學,護理學系,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
151,慈濟大學,護理學系,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
152,臺北醫學大學,護理學系,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
153,馬偕醫學院,護理學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,國立金門大學,護理學系,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,亞洲大學,護理學系高齡長期照護組,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
156,亞洲大學,護理學系國際護理組,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,亞洲大學,護理學系臨床照護組,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,長榮大學,護理學系A組,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,亞洲大學,聽力暨語言治療學系,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
160,馬偕醫學院,聽力暨語言治療學系語言組,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
161,馬偕醫學院,聽力暨語言治療學系聽力組,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
