11
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=006-%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8-%E5%9C%9F%E8%80%B3%E5%85%B6%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=001-%E5%9C%8B%E7%AB%8B%E8%87%BA%E7%81%A3%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=005-%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=006-%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=014-%E6%B7%A1%E6%B1%9F%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=017-%E4%B8%AD%E5%9C%8B%E6%96%87%E5%8C%96%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=020-%E8%BC%94%E4%BB%81%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=047-%E4%B8%96%E6%96%B0%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=018-%E9%9D%9C%E5%AE%9C%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB-%E4%B8%80%E8%88%AC%E7%B5%84
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=018-%E9%9D%9C%E5%AE%9C%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB-%E9%A1%9E%E7%B9%81%E6%98%9F%E7%B5%84
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=009-%E6%9D%B1%E6%B5%B7%E5%A4%A7%E5%AD%B8-%E6%97%A5%E6%9C%AC%E8%AA%9E%E8%A8%80%E6%96%87%E5%8C%96%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=001-%E5%9C%8B%E7%AB%8B%E8%87%BA%E7%81%A3%E5%A4%A7%E5%AD%B8-%E5%A4%96%E5%9C%8B%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=003-%E5%9C%8B%E7%AB%8B%E4%B8%AD%E8%88%88%E5%A4%A7%E5%AD%B8-%E5%A4%96%E5%9C%8B%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=004-%E5%9C%8B%E7%AB%8B%E6%88%90%E5%8A%9F%E5%A4%A7%E5%AD%B8-%E5%A4%96%E5%9C%8B%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=009-%E6%9D%B1%E6%B5%B7%E5%A4%A7%E5%AD%B8-%E5%A4%96%E5%9C%8B%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=011-%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8-%E5%A4%96%E5%9C%8B%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=013-%E5%9C%8B%E7%AB%8B%E9%99%BD%E6%98%8E%E4%BA%A4%E9%80%9A%E5%A4%A7%E5%AD%B8-%E5%A4%96%E5%9C%8B%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=015-%E9%80%A2%E7%94%B2%E5%A4%A7%E5%AD%B8-%E5%A4%96%E5%9C%8B%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
https://www.cac.edu.tw/cacportal/jbcrc/LearningPortfolios_MultiQuery_ppa/LPM_readfile_html.php?fileid=027-%E5%9C%8B%E7%AB%8B%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%B8-%E5%A4%96%E5%9C%8B%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB
