,學校,系組,chinese_list,math_list,science_list,social_list,art_list,tech_list,all_list,health_list,total_list,paper_report_list,doing_work_list,science_work_list,social_work_list,a,b,c,d,e,f,g,h,x,y,z
23,國立政治大學,傳播學院大一大二不分系(自然組),True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24,國立政治大學,傳播學院大一大二不分系(社會組),True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25,銘傳大學,新媒體暨傳播管理學系（臺北校區）,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26,輔仁大學,新聞傳播學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,銘傳大學,新聞與大眾傳播學士學位學程,True,False,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
28,中國文化大學,新聞學系,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,世新大學,新聞學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30,銘傳大學,新聞學系（臺北校區）,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
31,靜宜大學,資訊傳播工程學系,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,靜宜大學,資訊傳播工程學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,銘傳大學,資訊傳播工程學系（桃園校區）,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34,淡江大學,資訊傳播學系,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35,中國文化大學,資訊傳播學系,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,世新大學,資訊傳播學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37,開南大學,資訊傳播學系,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
38,元智大學,資訊傳播學系科技組,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
39,元智大學,資訊傳播學系設計組,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40,亞洲大學,資訊傳播學系智慧傳播應用組,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
41,亞洲大學,資訊傳播學系新媒體傳播內容組,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
42,真理大學,運動資訊傳播學系,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,國立臺灣體育運動大學,運動資訊與傳播學系,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
44,義守大學,電影與電視學系影視技術組,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45,義守大學,電影與電視學系編導製片組,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
46,國立臺灣藝術大學,電影學系,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
47,世新大學,圖文傳播暨數位出版學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
48,國立臺灣師範大學,圖文傳播學系,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49,國立臺灣藝術大學,圖文傳播藝術學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50,輔仁大學,廣告傳播學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,銘傳大學,廣告暨策略行銷學系（臺北校區）,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
52,世新大學,廣播電視電影學系電視組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
53,世新大學,廣播電視電影學系電影組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54,世新大學,廣播電視電影學系廣播組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55,國立臺灣藝術大學,廣播電視學系,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
56,銘傳大學,廣播電視學系（臺北校區）,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
57,輔仁大學,影像傳播學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,華梵大學,攝影與VR設計學系VR與互動媒體組,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
