,學校,系組,chinese_list,math_list,science_list,social_list,art_list,tech_list,all_list,health_list,total_list,paper_report_list,doing_work_list,science_work_list,social_work_list,a,b,c,d,e,f,g,h,x,y,z
36,南華大學,財務金融學系,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,真理大學,財務金融學系,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,國立嘉義大學,財務金融學系,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
39,靜宜大學,財務金融學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,靜宜大學,財務金融學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,大葉大學,財務金融學系(公司財務組),True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,大葉大學,財務金融學系(投資管理組),True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,實踐大學,財務金融學系(臺北校區),False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,大葉大學,財務金融學系(銀行專業組),True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,淡江大學,財務金融學系全球財務管理全英語學士班,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46,長榮大學,財務金融學系投資資訊組,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
47,中國文化大學,財務金融學系金融行銷組,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,長榮大學,財務金融學系金融理財組,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,中國文化大學,財務金融學系財務金融組,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,銘傳大學,財務金融學系財務金融組（臺北校區）,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51,銘傳大學,財務金融學系國際金融管理組（臺北校區）,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52,長榮大學,財務金融學系產業實習組,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
53,國立政治大學,財務管理學系,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
54,國立中山大學,財務管理學系,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
55,中華大學,財務管理學系金融資訊管理組,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,中華大學,財務管理學系財務金融管理組,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,中華大學,財務管理學系會計資訊與稅務組,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,逢甲大學,財稅學系,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59,義守大學,國際企業經營學系(國際學院),True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60,逢甲大學,國際企業管理全英語學士學位學程,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
61,中國文化大學,國際企業管理學系,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,大葉大學,國際企業管理學系(國際貿易組),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,大葉大學,國際企業管理學系(跨境電商組),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,銘傳大學,國際企業與貿易學士學位學程（全英語授課．臺北校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
65,真理大學,國際企業與貿易學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66,國立東華大學,國際企業學系,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,國立暨南國際大學,國際企業學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
68,開南大學,國際企業學系,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,靜宜大學,國際企業學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,靜宜大學,國際企業學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,銘傳大學,國際企業學系外貿行銷管理組（臺北校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
72,銘傳大學,國際企業學系全球運籌營運組（臺北校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
73,長榮大學,國際企業學系商務管理組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,淡江大學,國際企業學系國際商學全英語組,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,長榮大學,國際企業學系貿易物流組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,淡江大學,國際企業學系經貿管理組,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,長榮大學,國際企業學系跨境行銷組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,銘傳大學,國際企業學系跨境電商經營組（臺北校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
79,義守大學,國際商務學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,中國文化大學,國際貿易學系,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,國立屏東大學,國際貿易學系,True,False,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
82,實踐大學,國際貿易學系兩岸經貿組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,實踐大學,國際貿易學系東亞經貿組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,實踐大學,國際貿易學系貿易行銷組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,東吳大學,國際經營與貿易學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,國立政治大學,國際經營與貿易學系,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
87,中原大學,國際經營與貿易學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88,東海大學,國際經營與貿易學系,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
89,逢甲大學,國際經營與貿易學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
90,實踐大學,國際經營與貿易學系(臺北校區),True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
91,真理大學,理財與稅務規劃學系,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
92,淡江大學,產業經濟學系,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
93,長榮大學,會計資訊學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
94,真理大學,會計資訊學系,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
95,長榮大學,會計資訊學系稅務應用組,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
96,實踐大學,會計暨稅務學系企業治理組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,實踐大學,會計暨稅務學系洗錢防制組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,實踐大學,會計暨稅務學系財富管理組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,國立中正大學,會計與資訊科技學系,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,亞洲大學,會計與資訊學系智慧會計組,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,亞洲大學,會計與資訊學系會計稅務組,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,國立中興大學,會計學系,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
103,東吳大學,會計學系,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
104,國立政治大學,會計學系,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
105,中原大學,會計學系,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
106,東海大學,會計學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
107,淡江大學,會計學系,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
108,逢甲大學,會計學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109,中國文化大學,會計學系,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,輔仁大學,會計學系,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,國立彰化師範大學,會計學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
112,國立東華大學,會計學系,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,國立屏東大學,會計學系,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
114,國立臺北大學,會計學系,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
115,靜宜大學,會計學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,靜宜大學,會計學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,實踐大學,會計學系(臺北校區),False,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
118,義守大學,會計學系財稅規劃組,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
119,銘傳大學,會計學系稅務規劃組（臺北校區）,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
120,銘傳大學,會計學系會計審計組（臺北校區）,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
121,義守大學,會計學系管理應用組,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122,銘傳大學,經濟與金融學系金融理財組（桃園校區）,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
123,銘傳大學,經濟與金融學系產業經濟組（桃園校區）,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
124,國立成功大學,經濟學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
125,東吳大學,經濟學系,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
126,國立政治大學,經濟學系,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
127,國立清華大學,經濟學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
128,淡江大學,經濟學系,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
129,逢甲大學,經濟學系,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,中國文化大學,經濟學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
131,輔仁大學,經濟學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132,國立東華大學,經濟學系,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
133,國立中正大學,經濟學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
134,世新大學,經濟學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
135,國立暨南國際大學,經濟學系,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
136,真理大學,經濟學系,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,國立臺北大學,經濟學系,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
138,東海大學,經濟學系一般經濟組,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,東海大學,經濟學系產業經濟組,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,國立臺灣大學,農業經濟學系,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
141,國立暨南國際大學,管理學院學士班,True,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
142,元智大學,管理學院學士班(主修：財務金融),True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
143,元智大學,管理學院學士班(主修：會計),True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
144,逢甲大學,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
145,銘傳大學,應用統計與資料科學學系應用統計組（桃園校區）,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
146,國立中興大學,應用經濟學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
147,國立嘉義大學,應用經濟學系,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
148,國立高雄大學,應用經濟學系,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
149,佛光大學,應用經濟學系(財務金融組),True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,佛光大學,應用經濟學系(國際商務組),True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
