,學校,系組,chinese_list,math_list,science_list,social_list,art_list,tech_list,all_list,health_list,total_list,paper_report_list,doing_work_list,science_work_list,social_work_list,a,b,c,d,e,f,g,h,x,y,z
28,中原大學,建築學系,True,True,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
29,東海大學,建築學系,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
30,國立高雄大學,建築學系,False,False,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
31,國立聯合大學,建築學系,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32,國立金門大學,建築學系,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33,銘傳大學,建築學系（桃園校區）,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34,華梵大學,美術與文創學系文創設計組,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35,玄奘大學,時尚設計學系,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
36,實踐大學,時尚設計學系(高雄校區),False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37,亞洲大學,時尚設計學系服飾創意設計組,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
38,亞洲大學,時尚設計學系時尚服裝設計組,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
39,實踐大學,時尚設計學系藝術創作組(高雄校區),True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40,國立臺灣海洋大學,海洋文創設計產業學士學位學程,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
41,銘傳大學,動漫文創設計學士學位學程（桃園校區）,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
42,銘傳大學,商品設計學系（桃園校區）,True,False,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
43,銘傳大學,商業設計學系（桃園校區）,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44,中原大學,商業設計學系商業設計組,True,False,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
45,南華大學,產品與室內設計學系,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
46,佛光大學,產品與媒體設計學系（商業媒體設計組）,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,佛光大學,產品與媒體設計學系（創意產品設計組）,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,國立臺灣藝術大學,視覺傳達設計學系,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49,玄奘大學,視覺傳達設計學系,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50,亞洲大學,視覺傳達設計學系,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51,大葉大學,視覺傳達設計學系(視覺設計組),False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,大葉大學,視覺傳達設計學系(影視動畫組),False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,南華大學,視覺藝術與設計學系數位設計組,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54,南華大學,視覺藝術與設計學系繪畫文創組,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55,國立屏東大學,視覺藝術學系美術組,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
56,國立臺灣師範大學,設計學系產品設計組,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
57,國立臺灣師範大學,設計學系視覺設計組,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
58,大葉大學,造形藝術學系(工藝文創組),False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,大葉大學,造形藝術學系(藝術創作組),False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,逢甲大學,都市計畫與空間資訊學系,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
61,國立金門大學,都市計畫與景觀學系,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
62,中國文化大學,都市計劃與開發管理學系,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
63,銘傳大學,都市規劃與防災學系（桃園校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
64,義守大學,創意商品設計學系,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
65,亞洲大學,創意商品設計學系,False,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
66,大同大學,媒體設計學系互動媒體設計組,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
67,大同大學,媒體設計學系數位遊戲設計組,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
68,中華大學,景觀建築學系產品設計組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
69,中華大學,景觀建築學系景觀設計組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
70,輔仁大學,景觀設計學系,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
71,國立中興大學,景觀與遊憩學士學位學程,True,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
72,東海大學,景觀學系,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
73,中國文化大學,景觀學系,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
74,國立嘉義大學,景觀學系,False,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
75,華梵大學,智慧生活設計學系空間設計組,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
76,華梵大學,智慧生活設計學系創意產品與汽車設計組,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
77,長榮大學,資訊暨設計學院學士班互動設計組,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
78,長榮大學,資訊暨設計學院學士班數位媒體設計組,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
79,實踐大學,資訊模擬與設計學系互動遊戲設計組(高雄校區),False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
80,實踐大學,資訊模擬與設計學系電腦動畫設計組(高雄校區),False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
81,實踐大學,資訊模擬與設計學系AR,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
82,實踐大學,電腦動畫學士學位學程(高雄校區),False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
83,實踐大學,電腦動畫學士學位學程角色組(高雄校區),True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
84,開南大學,電影與創意媒體學系,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
85,世新大學,數位多媒體設計學系動畫設計組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
86,世新大學,數位多媒體設計學系遊戲設計組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
87,國立臺北教育大學,數位科技設計學系,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88,亞洲大學,數位媒體設計學系,False,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
89,銘傳大學,數位媒體設計學系（桃園校區）,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90,輔仁大學,應用美術學系,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
91,玄奘大學,藝術設計學院學士班,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
92,元智大學,藝術與設計學系,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
93,國立清華大學,藝術與設計學系設計組,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
94,國立清華大學,藝術與設計學系創作組,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
95,國立臺北教育大學,藝術與造形設計學系設計組,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
96,國立臺北教育大學,藝術與造形設計學系藝術組,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
97,玄奘大學,藝術與創意設計學系,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
98,國立清華大學,藝術學院學士班（藝設組）,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
99,華梵大學,攝影與VR設計學系攝影與科技藝術組,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
