,學校,系組,chinese_list,math_list,science_list,social_list,art_list,tech_list,all_list,health_list,total_list,paper_report_list,doing_work_list,science_work_list,social_work_list,a,b,c,d,e,f,g,h,x,y,z
33,國立中興大學,物理學系光電物理組,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
34,國立清華大學,物理學系光電物理組,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
35,淡江大學,物理學系光電物理組,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36,輔仁大學,物理學系光電物理組,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,國立彰化師範大學,物理學系光電組,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
38,中原大學,物理學系光電與材料科學組,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
39,國立東華大學,物理學系奈米與光電科學組,False,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
40,中原大學,物理學系物理組,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
41,輔仁大學,物理學系物理組,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,國立彰化師範大學,物理學系物理組,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
43,國立東華大學,物理學系物理組,False,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
44,國立清華大學,物理學系物理組(乙組天文物理組),True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
45,國立清華大學,物理學系物理組(甲組一般組),True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
46,淡江大學,物理學系應用物理組,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
47,國立臺中教育大學,科學教育與應用學系,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
48,逢甲大學,財務工程與精算學士學位學程,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,淡江大學,理學院尖端材料科學學士學位學程,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
50,國立陽明交通大學,理學院科學學士學位學程(乙組),True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
51,國立陽明交通大學,理學院科學學士學位學程(丙組),True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
52,國立清華大學,理學院學士班,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
53,真理大學,統計資訊與精算學系一般組,True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
54,真理大學,統計資訊與精算學系商業應用組,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
55,輔仁大學,統計資訊學系,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
56,國立成功大學,統計學系,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,淡江大學,統計學系,False,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
58,國立臺北大學,統計學系,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59,逢甲大學,統計學系大數據分析與市場決策組,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,逢甲大學,統計學系商業大數據組,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,東吳大學,資料科學系,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
62,靜宜大學,資料科學暨大數據分析與應用學系,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,靜宜大學,資料科學暨大數據分析與應用學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,義守大學,資料科學與大數據分析學系,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
65,國立臺灣大學,農業化學系,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
66,國立嘉義大學,電子物理學系,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
67,國立陽明交通大學,電子物理學系光電與奈米科學組,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
68,國立陽明交通大學,電子物理學系電子物理組,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
69,國立臺灣大學,數學系,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
70,國立臺灣師範大學,數學系,True,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
71,國立成功大學,數學系,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
72,東吳大學,數學系,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
73,國立彰化師範大學,數學系,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,臺北市立大學,數學系,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75,國立中正大學,數學系,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,國立清華大學,數學系乙組(應用數學組),True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
77,國立清華大學,數學系甲組(數學組),True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
78,國立中央大學,數學系計算與資料科學組,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
79,輔仁大學,數學系資訊數學組,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,國立中央大學,數學系數學科學組,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
81,國立高雄師範大學,數學系數學組,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
82,輔仁大學,數學系應用數學組,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,國立高雄師範大學,數學系應用數學組,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
84,國立臺中教育大學,數學教育學系,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,淡江大學,數學學系資料科學與數理統計組,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,淡江大學,數學學系數學組,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,國立陽明交通大學,應用化學系,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
88,國立屏東大學,應用化學系,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
89,國立暨南國際大學,應用化學系,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
90,國立嘉義大學,應用化學系,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
91,國立高雄大學,應用化學系,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
92,靜宜大學,應用化學系,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,靜宜大學,應用化學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,國立屏東大學,應用物理系光電暨材料組,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
95,國立屏東大學,應用物理系物理組,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
96,東海大學,應用物理學系,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
97,國立高雄大學,應用物理學系,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
98,國立臺東大學,應用科學系化學及奈米科學組,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
99,國立臺東大學,應用科學系應用物理組,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
100,銘傳大學,應用統計與資料科學學系大數據管理組（桃園校區）,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
101,銘傳大學,應用統計與資料科學學系應用統計組（桃園校區）,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
102,國立政治大學,應用數學系,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
103,中原大學,應用數學系,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
104,東海大學,應用數學系,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
105,國立陽明交通大學,應用數學系,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
106,逢甲大學,應用數學系,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
107,中國文化大學,應用數學系,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,國立中山大學,應用數學系,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
109,國立臺南大學,應用數學系,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,國立屏東大學,應用數學系,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
111,國立臺東大學,應用數學系,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
112,國立嘉義大學,應用數學系,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,國立高雄大學,應用數學系,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
114,國立東華大學,應用數學系統計科學組,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
115,國立東華大學,應用數學系數學科學組,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
116,國立中興大學,應用數學系數據科學與計算組,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
117,國立中興大學,應用數學系應用數學組,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
118,中山醫學大學,醫學應用化學系,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
119,高雄醫學大學,醫藥暨應用化學系應用化學組,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
120,高雄醫學大學,醫藥暨應用化學系醫藥化學組,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
