,學校,系組,chinese_list,math_list,science_list,social_list,art_list,tech_list,all_list,health_list,total_list,paper_report_list,doing_work_list,science_work_list,social_work_list,a,b,c,d,e,f,g,h,x,y,z
17,國立臺灣師範大學,科技應用與人力資源發展學系,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
18,國立清華大學,英語教學系,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19,臺北市立大學,英語教學系,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20,中原大學,特殊教育學系,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,國立清華大學,特殊教育學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
22,國立高雄師範大學,特殊教育學系,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,國立彰化師範大學,特殊教育學系,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24,國立臺中教育大學,特殊教育學系,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,國立臺南大學,特殊教育學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26,國立東華大學,特殊教育學系,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
27,臺北市立大學,特殊教育學系,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
28,國立屏東大學,特殊教育學系,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
29,國立臺東大學,特殊教育學系,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
30,國立嘉義大學,特殊教育學系,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,國立暨南國際大學,國際文教與比較教育學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32,國立東華大學,教育行政與管理學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,國立暨南國際大學,教育政策與行政學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
34,淡江大學,教育科技學系,True,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35,國立臺北教育大學,教育經營與管理學系,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,淡江大學,教育與未來設計學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
37,國立東華大學,教育與潛能開發學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,國立清華大學,教育與學習科技學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
39,輔仁大學,教育領導與科技發展學士學位學程,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
40,國立臺灣師範大學,教育學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
41,國立政治大學,教育學系,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
42,中國文化大學,教育學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
43,國立高雄師範大學,教育學系,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44,國立臺中教育大學,教育學系,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45,國立臺北教育大學,教育學系,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
46,國立臺南大學,教育學系,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,臺北市立大學,教育學系,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
48,國立屏東大學,教育學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
49,國立臺東大學,教育學系,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50,國立嘉義大學,教育學系,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,國立臺灣師範大學,教育學院學士班,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
52,國立暨南國際大學,教育學院學士班,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
53,國立臺灣師範大學,華語文教學系應用華語文學組,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,銘傳大學,華語文教學學系應用語言組（桃園校區）,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
55,銘傳大學,華語文教學學系雙語教學組（桃園校區）,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
56,國立臺中教育大學,語文教育學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
57,國立臺北教育大學,語文與創作學系語文師資組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
58,國立臺東大學,數位媒體與文教產業學系,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59,國立臺中教育大學,數學教育學系,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,國立臺灣師範大學,學習科學學士學位學程,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
61,臺北市立大學,學習與媒材設計學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
62,國立暨南國際大學,諮商心理與人力資源發展學系終身學習與人力資源發展組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
63,康寧大學,嬰幼兒保育學系(台北校區),True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
64,中原大學,應用華語文學系,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
