,學校,系組,chinese_list,math_list,science_list,social_list,art_list,tech_list,all_list,health_list,total_list,paper_report_list,doing_work_list,science_work_list,social_work_list,a,b,c,d,e,f,g,h,x,y,z
29,國立彰化師範大學,公共事務與公民教育學系公共事務組,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
30,佛光大學,公共事務學系(行政管理組),True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,銘傳大學,公共事務學系（桃園校區）,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
32,佛光大學,公共事務學系(國際與兩岸事務組),True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,義守大學,公共政策與管理學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,南華大學,文化創意事業管理學系,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
35,國立屏東大學,文化創意產業學系,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
36,佛光大學,文化資產與創意學系(文化資產創意應用組）,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,佛光大學,文化資產與創意學系(文化觀光組),True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,國立臺東大學,文化資源與休閒產業學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
39,國立嘉義大學,生物事業管理學系,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,國立成功大學,交通管理科學系,True,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
41,國立臺灣師範大學,企業管理學系,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
42,國立中興大學,企業管理學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
43,國立成功大學,企業管理學系,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,東吳大學,企業管理學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,國立政治大學,企業管理學系,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,淡江大學,企業管理學系,True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
47,逢甲大學,企業管理學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
48,國立彰化師範大學,企業管理學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49,國立中山大學,企業管理學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
50,國立東華大學,企業管理學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51,國立屏東大學,企業管理學系,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,國立中正大學,企業管理學系,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,義守大學,企業管理學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,世新大學,企業管理學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55,真理大學,企業管理學系,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
56,國立臺北大學,企業管理學系,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
57,國立嘉義大學,企業管理學系,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
58,明道大學,企業管理學系,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59,國立金門大學,企業管理學系,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,靜宜大學,企業管理學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,靜宜大學,企業管理學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,大葉大學,企業管理學系(經營管理組),True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,實踐大學,企業管理學系(臺北校區),False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
64,大葉大學,企業管理學系(數位行銷組),True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,中原大學,企業管理學系工商管理組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
66,中華大學,企業管理學系企業管理組,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
67,銘傳大學,企業管理學系企業管理組（臺北校區）,True,False,False,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
68,長榮大學,企業管理學系行銷組,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
69,南華大學,企業管理學系行銷與創業組,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,中原大學,企業管理學系服務業管理組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
71,銘傳大學,企業管理學系品牌行銷組（臺北校區）,True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
72,中原大學,企業管理學系高科技業管理組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
73,長榮大學,企業管理學系產學合作組,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
74,中華大學,企業管理學系智慧運輸與物流組,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
75,南華大學,企業管理學系經營管理組,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,長榮大學,企業管理學系數位經營組,True,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
77,銘傳大學,企業管理學系數位經營組（臺北校區）,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
78,開南大學,企業與創業管理學系,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,國立屏東大學,休閒事業經營學系,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
80,大葉大學,休閒事業管理學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
81,義守大學,休閒事業管理學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
82,開南大學,休閒事業管理學系,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
83,明道大學,休閒保健學系,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,國立體育大學,休閒產業經營學系,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
85,實踐大學,休閒產業管理學系休閒文創規劃組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,實踐大學,休閒產業管理學系遊憩運動企劃組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,實踐大學,休閒產業管理學系精品咖啡烘焙經營組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,國立宜蘭大學,休閒產業與健康促進學系,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
89,銘傳大學,休閒遊憩管理學系（桃園校區）,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
90,國立臺北大學,休閒運動管理學系,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
91,國立臺灣體育運動大學,休閒運動學系(一般組),True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
92,國立臺灣體育運動大學,休閒運動學系(休閒運動組),True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
93,亞洲大學,休閒與遊憩管理學系旅遊事業管理組,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
94,亞洲大學,休閒與遊憩管理學系餐旅事業管理組,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95,淡江大學,全球政治經濟學系全英語學士班,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
96,中國文化大學,全球商務學士學位學程,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
97,逢甲大學,合作經濟暨社會事業經營學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
98,國立政治大學,地政學系土地管理組,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
99,東海大學,行政管理暨政策學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,中國文化大學,行政管理學系,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
101,國立臺南大學,行政管理學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102,世新大學,行政管理學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
103,實踐大學,行銷管理學系百貨服務業管理組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,實踐大學,行銷管理學系創客企劃組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,實踐大學,行銷管理學系數位行銷與市調組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,國立屏東大學,行銷與流通管理學系,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
107,國立嘉義大學,行銷與觀光管理學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,國立中興大學,行銷學系,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
109,逢甲大學,行銷學系,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,國立臺東大學,身心整合與運動休閒產業學系,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
111,大同大學,事業經營學系,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,國立高雄大學,亞太工商管理學系工業管理組,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
113,國立高雄大學,亞太工商管理學系企業管理組,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
114,長榮大學,東南亞文化與產業學士學位學程A組,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
115,長榮大學,東南亞文化與產業學士學位學程B組,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
116,臺北市立大學,社會暨公共事務學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,開南大學,空運管理學系,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118,逢甲大學,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
119,中華大學,英國西英格蘭大學企業管理雙學士學位學程,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
120,南華大學,旅遊管理學系,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,銘傳大學,時尚與創新管理學士學位學程,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
122,國立臺灣海洋大學,海洋經營管理學士學位學程,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,國立金門大學,海洋與邊境管理學系,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,國立臺灣海洋大學,海洋觀光管理學士學位學程,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
125,大葉大學,烘焙暨飲料調製學士學位學程,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
126,台灣首府大學,烘焙管理學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,真理大學,航空事業學系,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
128,國立臺灣海洋大學,航運管理學系,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
129,長榮大學,航運管理學系A組,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,長榮大學,航運管理學系B組,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,亞洲大學,健康產業管理學系健康產業管理組,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132,亞洲大學,健康產業管理學系醫療機構管理組,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,國立臺灣海洋大學,商船學系,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
134,國立屏東大學,商業自動化與管理學系,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
135,實踐大學,國際企業英語學士學位學程（臺北校區）,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,義守大學,國際企業經營學系(國際學院),True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
137,逢甲大學,國際企業管理全英語學士學位學程,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
138,中國文化大學,國際企業管理學系,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,大葉大學,國際企業管理學系(國際貿易組),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,大葉大學,國際企業管理學系(跨境電商組),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
141,銘傳大學,國際企業與貿易學士學位學程（全英語授課．臺北校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
142,真理大學,國際企業與貿易學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
143,國立東華大學,國際企業學系,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,國立暨南國際大學,國際企業學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
145,開南大學,國際企業學系,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,靜宜大學,國際企業學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,靜宜大學,國際企業學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,銘傳大學,國際企業學系外貿行銷管理組（臺北校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
149,銘傳大學,國際企業學系全球運籌營運組（臺北校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
150,長榮大學,國際企業學系商務管理組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,淡江大學,國際企業學系國際商學全英語組,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,長榮大學,國際企業學系貿易物流組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,淡江大學,國際企業學系經貿管理組,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,長榮大學,國際企業學系跨境行銷組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,銘傳大學,國際企業學系跨境電商經營組（臺北校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
156,慈濟大學,國際服務產業管理學士學位學程,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,開南大學,國際物流與運輸管理學系,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,義守大學,國際商務學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,中國文化大學,國際貿易學系,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,國立屏東大學,國際貿易學系,True,False,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
161,實踐大學,國際貿易學系兩岸經貿組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,實踐大學,國際貿易學系東亞經貿組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
163,實踐大學,國際貿易學系貿易行銷組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
164,東吳大學,國際經營與貿易學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,國立政治大學,國際經營與貿易學系,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
166,中原大學,國際經營與貿易學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
167,東海大學,國際經營與貿易學系,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
168,逢甲大學,國際經營與貿易學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
169,實踐大學,國際經營與貿易學系(臺北校區),True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
170,國立中興大學,國際農企業學士學位學程,True,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
171,淡江大學,國際觀光管理學系全英語學士班(海外實習組),True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
172,淡江大學,國際觀光管理學系全英語學士班(產業實習組),True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
173,臺北市立大學,都會產業經營與行銷學系,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
174,長榮大學,創新應用管理學系企業創新組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
175,長榮大學,創新應用管理學系企業營運組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
176,國立中正大學,勞工關係學系,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
177,中國文化大學,勞動暨人力資源學系,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,華梵大學,智慧生活科技學系大數據與管理組,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
179,華梵大學,智慧生活科技學系智慧產品開發組,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
180,實踐大學,智慧服務管理英語學士學位學程,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,台灣首府大學,飯店管理學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
182,國立臺南大學,經營與管理學系,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
183,實踐大學,資訊科技與管理學系(臺北校區),True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
184,銘傳大學,資訊科技應用與管理學士學位學程,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
185,大同大學,資訊經營學系,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,長榮大學,資訊暨設計學院學士班(不分系),True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
187,長榮大學,資訊暨設計學院學士班資訊管理組,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
188,國立臺灣大學,資訊管理學系,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189,東吳大學,資訊管理學系,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
190,國立政治大學,資訊管理學系,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
191,中原大學,資訊管理學系,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
192,淡江大學,資訊管理學系,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
193,國立中山大學,資訊管理學系,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194,長庚大學,資訊管理學系,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
195,國立東華大學,資訊管理學系,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
196,國立屏東大學,資訊管理學系,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
197,國立臺東大學,資訊管理學系,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
198,元智大學,資訊管理學系,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
