,學校,系組,chinese_list,math_list,science_list,social_list,art_list,tech_list,all_list,health_list,total_list,paper_report_list,doing_work_list,science_work_list,social_work_list,a,b,c,d,e,f,g,h,x,y,z
12,國立臺灣體育運動大學,休閒運動學系(一般組),True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13,國立臺灣體育運動大學,休閒運動學系(休閒運動組),True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14,亞洲大學,休閒與遊憩管理學系旅遊事業管理組,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
15,亞洲大學,休閒與遊憩管理學系餐旅事業管理組,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
16,國立臺東大學,身心整合與運動休閒產業學系,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
17,南華大學,旅遊管理學系,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,國立臺灣海洋大學,海洋觀光管理學士學位學程,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19,大葉大學,烘焙暨飲料調製學士學位學程,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20,台灣首府大學,烘焙管理學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,淡江大學,國際觀光管理學系全英語學士班(海外實習組),True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22,淡江大學,國際觀光管理學系全英語學士班(產業實習組),True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23,義守大學,國際觀光餐旅學系(國際學院),True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24,實踐大學,智慧服務管理英語學士學位學程,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,台灣首府大學,飯店管理學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26,國立臺灣體育運動大學,運動事業管理學系,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27,國立體育大學,運動保健學系,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
28,國立清華大學,運動科學系,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,臺北市立大學,運動健康科學系,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,國立臺灣體育運動大學,運動健康科學學系,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,大葉大學,運動健康管理學系,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,真理大學,運動管理學系,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,國立金門大學,運動與休閒學系,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,國立彰化師範大學,運動學系運動健康組,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,國立彰化師範大學,運動學系競技運動組,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,高雄醫學大學,運動醫學系,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37,中國醫藥大學,運動醫學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,國立中正大學,運動競技學系,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,國立臺灣藝術大學,舞蹈學系,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
40,義守大學,廚藝學系中西廚藝組,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
41,義守大學,廚藝學系烘焙廚藝組,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
42,國立體育大學,適應體育學系(一般組),True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
43,國立體育大學,適應體育學系(圍棋組),False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44,東海大學,餐旅管理學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,輔仁大學,餐旅管理學系,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
46,大葉大學,餐旅管理學系,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
47,中華大學,餐旅管理學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,義守大學,餐旅管理學系,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49,玄奘大學,餐旅管理學系,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50,台灣首府大學,餐旅管理學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,明道大學,餐旅管理學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,銘傳大學,餐旅管理學系（桃園校區）,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
53,實踐大學,餐飲管理學系廚藝組（臺北校區）,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,實踐大學,餐飲管理學系餐旅組（臺北校區）,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,國立體育大學,體育推廣學系(一般組),True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
56,國立體育大學,體育推廣學系(拔河組),False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
57,國立嘉義大學,體育與健康休閒學系,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,國立臺灣師範大學,體育與運動科學系,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,國立東華大學,體育與運動科學系,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,中國文化大學,體育學系,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,國立高雄師範大學,體育學系,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,國立臺北教育大學,體育學系,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
63,國立臺南大學,體育學系,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,臺北市立大學,體育學系,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,國立屏東大學,體育學系,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
66,國立臺東大學,體育學系,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,國立臺灣體育運動大學,體育學系(一般組),True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
68,國立臺灣體育運動大學,體育學系(運動專長組),True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
69,輔仁大學,體育學系運動健康管理組,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,輔仁大學,體育學系體育學組,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,國立暨南國際大學,觀光休閒與餐旅管理學系餐旅管理組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
72,國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,True,False,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
73,台灣首府大學,觀光事業管理學系(休閒旅遊組),False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,台灣首府大學,觀光事業管理學系(經營管理組),False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,中國文化大學,觀光事業學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,真理大學,觀光事業學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
77,靜宜大學,觀光事業學系,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,靜宜大學,觀光事業學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,銘傳大學,觀光事業學系（桃園校區）,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
80,大葉大學,觀光旅遊學系,True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
81,國立金門大學,觀光管理學系,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,實踐大學,觀光管理學系海外觀光實務組(日文組)(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,實踐大學,觀光管理學系海外觀光實務組(英文組)(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,實踐大學,觀光管理學系航空旅運組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,實踐大學,觀光管理學系國際飯店暨會展管理組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,實踐大學,觀光管理學系智慧旅遊暨多媒體行銷組(高雄校區),False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,中華大學,觀光與會展活動學系旅遊與休閒管理組,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
88,中華大學,觀光與會展活動學系會展與活動管理組,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
89,開南大學,觀光與餐飲旅館學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,長榮大學,觀光與餐飲管理學系餐飲技術組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,長榮大學,觀光與餐飲管理學系餐飲管理組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,長榮大學,觀光與餐飲管理學系觀光旅遊組,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,真理大學,觀光數位知識學系旅遊運輸組,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
94,真理大學,觀光數位知識學系旅館餐飲組,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95,真理大學,觀光數位知識學系資訊應用組,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
96,真理大學,觀光數位知識學系觀光旅遊組,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97,義守大學,觀光學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
98,世新大學,觀光學系旅遊暨休閒事業管理組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
99,世新大學,觀光學系餐旅經營管理組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100,世新大學,觀光學系觀光規劃暨資源管理組,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
