,學校,系組,chinese_list,math_list,science_list,social_list,art_list,tech_list,all_list,health_list,total_list,paper_report_list,doing_work_list,science_work_list,social_work_list,a,b,c,d,e,f,g,h,x,y,z
20,中國文化大學,行政管理學系,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21,國立臺南大學,行政管理學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22,中華大學,行政管理學系,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23,世新大學,行政管理學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24,國立暨南國際大學,東南亞學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25,國立中興大學,法律學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26,國立成功大學,法律學系,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
27,東吳大學,法律學系,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
28,國立政治大學,法律學系,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
29,東海大學,法律學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
30,輔仁大學,法律學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31,國立東華大學,法律學系,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32,世新大學,法律學系,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33,玄奘大學,法律學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
34,真理大學,法律學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35,國立高雄大學,法律學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,開南大學,法律學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,靜宜大學,法律學系,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,靜宜大學,法律學系,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,銘傳大學,法律學系（臺北校區）,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
40,國立臺灣大學,法律學系司法組,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
41,國立臺北大學,法律學系司法組,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
42,中國文化大學,法律學系企業金融法制組,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
43,國立中正大學,法律學系法制組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
44,國立臺灣大學,法律學系法學組,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45,中國文化大學,法律學系法學組,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46,國立中正大學,法律學系法學組,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
47,國立臺北大學,法律學系法學組,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
48,中國文化大學,法律學系財經法律組,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,國立臺北大學,法律學系財經法組,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
50,國立臺灣大學,法律學系財經法學組,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51,臺北市立大學,社會暨公共事務學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,國立高雄大學,政治法律學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
53,國立成功大學,政治學系,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54,東吳大學,政治學系,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
55,國立政治大學,政治學系,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
56,中國文化大學,政治學系,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
57,國立中正大學,政治學系,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
58,國立臺灣大學,政治學系公共行政組,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59,國立臺灣大學,政治學系政治理論組,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60,東海大學,政治學系政治理論組,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,國立臺灣大學,政治學系國際關係組,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
62,東海大學,政治學系國際關係組,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,國立臺灣海洋大學,海洋法政學士學位學程,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
64,國立金門大學,海洋與邊境管理學系,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,銘傳大學,財金法律學系（臺北校區）,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66,中原大學,財經法律學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
67,輔仁大學,財經法律學系,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,國立中正大學,財經法律學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
69,國立高雄大學,財經法律學系,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
70,亞洲大學,財經法律學系科技法律組,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,亞洲大學,財經法律學系財經法律組,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,銘傳大學,國際事務與外交學士學位學程（全英語授課．桃園校區）,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
73,南華大學,國際事務與企業學系,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
74,南華大學,國際事務與企業學系公共事務與管理組,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
75,南華大學,國際事務與企業學系外交與國際事務組,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
76,國立金門大學,國際暨大陸事務學系,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
